business,legalformLabel,legalidLabel,dunsLabel,inceptionLabel
http://www.wikidata.org/entity/Q182477,Delaware corporation,549300S4KLFTLO7GSQ80,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q183184,S.A.,,,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q183454,joint-stock company,,,1872-01-01T00:00:00Z
http://www.wikidata.org/entity/Q184601,Aktiengesellschaft,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q185278,public company,549300ITS31QK8VRBQ14,,1980-03-15T00:00:00Z
http://www.wikidata.org/entity/Q185278,public company,549300ITS31QK8VRBQ14,,2004-12-12T00:00:00Z
http://www.wikidata.org/entity/Q185339,joint-stock company,,,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q185564,joint-stock company,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q185651,joint-stock company,,,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q185872,Sociedade Anônima,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q186012,joint-stock company,,,1997-05-15T00:00:00Z
http://www.wikidata.org/entity/Q186394,kabushiki gaisha,,,1935-06-20T00:00:00Z
http://www.wikidata.org/entity/Q187212,,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q187740,real estate investment trust,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q187854,joint-stock company,,,1946-08-01T00:00:00Z
http://www.wikidata.org/entity/Q188087,public company,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q188273,Q98897593,969500I7C8V1LBIMSM05,,1986-03-28T00:00:00Z
http://www.wikidata.org/entity/Q188326,aktiebolag,,,1947-10-04T00:00:00Z
http://www.wikidata.org/entity/Q188454,joint-stock company,,,1887-10-12T00:00:00Z
http://www.wikidata.org/entity/Q188454,kabushiki gaisha,,,1887-10-12T00:00:00Z
http://www.wikidata.org/entity/Q912778,public company,,,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q913825,kabushiki gaisha,,,1947-03-04T00:00:00Z
http://www.wikidata.org/entity/Q913851,,,,1940-10-01T00:00:00Z
http://www.wikidata.org/entity/Q915496,public limited company,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q915543,,549300OYTIWYSPR42284,,1908-01-01T00:00:00Z
http://www.wikidata.org/entity/Q916196,public company,HCTKJGUQOPZ5NBK7NP58,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q917002,public company,5493006VRWO1PMVOHL98,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q917031,Naamloze vennootschap,,,1683-01-01T00:00:00Z
http://www.wikidata.org/entity/Q917050,NV/SA,,,1996-08-27T00:00:00Z
http://www.wikidata.org/entity/Q917131,public company,CW05CS5KW59QTC0DG824,,1971-07-13T00:00:00Z
http://www.wikidata.org/entity/Q917196,Aktiengesellschaft,,,1951-08-01T00:00:00Z
http://www.wikidata.org/entity/Q917487,joint-stock company,,,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q917701,,,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q918086,GmbH,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q918206,,,,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q918208,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q918638,Societas Europaea,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q919120,Limited Company,,,1828-01-01T00:00:00Z
http://www.wikidata.org/entity/Q919300,public company,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q919511,public company,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q919646,public limited company,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q919935,public company,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q920000,Societas Europaea,96950056ULJ4JI7V3752,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q920037,public company,,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q921159,Société Anonyme,5493000C8J3C3SZYS040,,2000-07-05T00:00:00Z
http://www.wikidata.org/entity/Q921363,,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q921716,joint-stock company,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q923062,joint-stock company,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q924370,sociedad anónima,95980020140005395317,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q925132,joint-stock company,,,1979-07-24T00:00:00Z
http://www.wikidata.org/entity/Q926699,public company,549300B0J6YCXD63OG72,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q926806,limited partnership,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q928831,joint-stock company,,,1990-11-14T00:00:00Z
http://www.wikidata.org/entity/Q930288,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q930639,joint-stock company,,,1908-01-01T00:00:00Z
http://www.wikidata.org/entity/Q930919,joint-stock company,549300RUHPVD434XUK18,,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q931032,joint-stock company,549300WR7IX8XE0TBO16,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q931200,,,,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q931207,Q98897593,549300VGEJKB7SVUZR78,,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q931233,public company,,,1867-07-17T00:00:00Z
http://www.wikidata.org/entity/Q931354,public company,,,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q933766,Aktiengesellschaft,,,1858-01-01T00:00:00Z
http://www.wikidata.org/entity/Q933850,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q935059,joint-stock company,YJKE4YIT6BWQHVEW0D14,,1914-01-01T00:00:00Z
http://www.wikidata.org/entity/Q936325,società per azioni,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q938668,joint-stock company,549300ICDICMKPZEUY61,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939816,,,,1881-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940421,,,,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q940518,open joint-stock company,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q941127,U.S. corporation,RCGZFPDMRW58VJ54VR07,,1999-02-03T00:00:00Z
http://www.wikidata.org/entity/Q941392,limited liability company,,,1993-02-01T00:00:00Z
http://www.wikidata.org/entity/Q942471,public company,,,1853-01-01T00:00:00Z
http://www.wikidata.org/entity/Q943813,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q944608,corporation,,,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q944760,S.A.,,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q945521,public company,,,1864-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946080,public company,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q946370,public company,,,2001-10-16T00:00:00Z
http://www.wikidata.org/entity/Q946607,Oy,,,1994-03-04T00:00:00Z
http://www.wikidata.org/entity/Q946713,joint-stock company,549300T6Z40VTQ79XL91,,1959-08-06T00:00:00Z
http://www.wikidata.org/entity/Q947372,allmennaksjeselskap,,,1861-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947718,joint-stock company,02S2RPPVO9RP4NEU2740,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948831,akciová společnost,213800DP8UPUSUJLZA78,,1842-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948831,akciová společnost,213800DP8UPUSUJLZA78,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q950380,public company,5KYC8KF17ROCY24M3H09,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q950419,joint-stock company,,,1997-08-02T00:00:00Z
http://www.wikidata.org/entity/Q951259,public company,,,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q951850,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953319,,,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q955596,kabushiki gaisha,,,1948-01-20T00:00:00Z
http://www.wikidata.org/entity/Q958479,joint-stock company,,,1909-01-01T00:00:00Z
http://www.wikidata.org/entity/Q959814,joint-stock company,,,1858-01-01T00:00:00Z
http://www.wikidata.org/entity/Q960972,SE & Co. KGaA,,,1871-01-01T00:00:00Z
http://www.wikidata.org/entity/Q962489,société anonyme,,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q962591,kabushiki gaisha,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q963101,private company limited by shares,,,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q963718,joint-stock company,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q963809,public company,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q965133,,,,1996-08-01T00:00:00Z
http://www.wikidata.org/entity/Q965268,Oy,,,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q965361,kabushiki gaisha,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q966556,public company,549300KWWR4P1RYUVG65,,2005-03-24T00:00:00Z
http://www.wikidata.org/entity/Q966613,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q967265,public company,,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q967868,public company,,,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970468,société anonyme,,,1823-01-01T00:00:00Z
http://www.wikidata.org/entity/Q970695,joint-stock company,,,1889-01-01T00:00:00Z
http://www.wikidata.org/entity/Q971649,spółka akcyjna,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q971946,kabushiki gaisha,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q973054,kabushiki gaisha,,,1997-02-07T00:00:00Z
http://www.wikidata.org/entity/Q973510,joint-stock company,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q974846,public company,15OMOPB0A8K0EFUVD031,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q975317,joint-stock company,,,1977-06-22T00:00:00Z
http://www.wikidata.org/entity/Q975655,Bankaktiebolag,F3JS33DEI6XQ4ZBPTN86,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977627,,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q977959,joint-stock company,,,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q979615,joint-stock company,,,2007-09-12T00:00:00Z
http://www.wikidata.org/entity/Q979690,public company,54930067KX3UNRHDWA78,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q985475,joint-stock company,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q986744,joint-stock company,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q268784,public company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270077,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270223,Societas Europaea,Q9MAIUP40P25UFBFG033,,2000-06-16T00:00:00Z
http://www.wikidata.org/entity/Q270363,société anonyme,9695009HXSFK8D6V0T62,,1864-01-01T00:00:00Z
http://www.wikidata.org/entity/Q271413,kabushiki gaisha,,,1758-01-01T00:00:00Z
http://www.wikidata.org/entity/Q274372,public limited company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q274591,société anonyme,549300X3UK4GG3FNMO06,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q275623,société anonyme,969500TZ5950IT5FPQ42,,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276345,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276345,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276507,AG & Co. KGaA,549300VZCL1HTH4O4Y49,,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q276557,joint-stock company,,,1945-06-08T00:00:00Z
http://www.wikidata.org/entity/Q277115,kabushiki gaisha,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q278410,Aktiengesellschaft,,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q278810,public limited company,213800V1CCTS41GWH423,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q282997,,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q283457,joint-stock company,549300U1OW41QPKYW028,,1878-11-02T00:00:00Z
http://www.wikidata.org/entity/Q283790,public limited company,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q283852,Anonim Şirket,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q285161,public company,5493009PRNKOUKBAT390,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q285328,joint-stock company,,,1911-12-22T00:00:00Z
http://www.wikidata.org/entity/Q285931,joint-stock company,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q286214,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q287471,Naamloze vennootschap,BFXS5XCH7N0Y05NIXW11,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q287744,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q287820,Akcinė bendrovė,,,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q288129,,JCT8P4Y190IH4I1NX328,,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q289704,public limited company,213800MON84ZWWPQCN47,,1845-01-01T00:00:00Z
http://www.wikidata.org/entity/Q289728,joint-stock company,,,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q289728,open joint-stock company,,,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q289761,limited liability company,,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q290661,Naamloze vennootschap,,,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q290680,,5493009JEEDYLVRA0J13,,1874-01-01T00:00:00Z
http://www.wikidata.org/entity/Q291090,joint-stock company,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q291171,Naamloze vennootschap,TY32HSDXIAPU3UXOMS06,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q291390,Besloten vennootschap,,,
http://www.wikidata.org/entity/Q291508,joint-stock company,2NUNNB7D43COUIRE5295,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q291796,public company,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q291990,Aktiengesellschaft,,,1874-01-01T00:00:00Z
http://www.wikidata.org/entity/Q292291,Aktiengesellschaft,,,
http://www.wikidata.org/entity/Q292292,joint-stock company,LYOM0B2GCF1JWXK5ZG04,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q292374,joint-stock company,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q292428,limited company,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q293008,open joint-stock company,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q293796,joint-stock company,,,1975-01-01T00:00:00Z
http://www.wikidata.org/entity/Q294508,joint-stock company,,,1992-02-19T00:00:00Z
http://www.wikidata.org/entity/Q294508,public company,,,1992-02-19T00:00:00Z
http://www.wikidata.org/entity/Q294721,public company,,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q295118,public limited company,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q295261,public company,,,1849-01-01T00:00:00Z
http://www.wikidata.org/entity/Q295774,limited company,549300VJV8H15Z5FJ571,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296053,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296134,Aktiengesellschaft,,,1900-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296372,joint-stock company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296455,privately held company,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q296498,corporation,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q297879,Naamloze vennootschap,724500Y6DUVHQD6OXN27,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q298758,Aktiengesellschaft,,,
http://www.wikidata.org/entity/Q300120,joint-stock company,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q301965,public company,549300ZTTY7CXOLJ6539,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q302251,public limited company,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q302850,Gesellschaft mit beschränkter Haftung,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q303341,joint-stock company,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q303580,joint-stock company,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q303710,private company limited by shares,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q304509,,,,1958-11-10T00:00:00Z
http://www.wikidata.org/entity/Q304962,kabushiki gaisha,,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q305393,,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q305473,public company,,,2016-01-01T00:00:00Z
http://www.wikidata.org/entity/Q306457,public company,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q306764,joint-stock company,5493002TYLWER6CUT364,,1888-01-01T00:00:00Z
http://www.wikidata.org/entity/Q306764,joint-stock company,HQD377W2YR662HK5JX27,,1888-01-01T00:00:00Z
http://www.wikidata.org/entity/Q309084,société anonyme,96950032TUYMW11FB530,,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q309865,aktiebolag,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q310481,Aktiengesellschaft,549300SXOGQHLID37W55,,1919-07-01T00:00:00Z
http://www.wikidata.org/entity/Q313542,public company,,,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q315287,Naamloze vennootschap,54930036WK3GMCN17Z57,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q317402,Aktiengesellschaft,,,1872-01-01T00:00:00Z
http://www.wikidata.org/entity/Q317513,Aktiengesellschaft,52990003RXKZ9J9ERW70,,1885-03-07T00:00:00Z
http://www.wikidata.org/entity/Q318670,Aktiengesellschaft,,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319039,,,,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319344,public company,,,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319642,joint-stock company,LJOF0JWZSCIUPEC3LQ45,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319642,public company,LJOF0JWZSCIUPEC3LQ45,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319730,joint-stock company,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319915,société anonyme,,,1997-10-03T00:00:00Z
http://www.wikidata.org/entity/Q320364,Aktiengesellschaft,,,1887-01-28T00:00:00Z
http://www.wikidata.org/entity/Q322153,public company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q322320,joint-stock company,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q322601,kabushiki gaisha,,,1881-01-01T00:00:00Z
http://www.wikidata.org/entity/Q322962,Naamloze vennootschap,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q324029,public limited company,,,1867-01-01T00:00:00Z
http://www.wikidata.org/entity/Q324616,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q324846,Societas Europaea,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q324901,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q325789,,,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q326345,public company,,,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q326700,kabushiki gaisha,,,1918-01-01T00:00:00Z
http://www.wikidata.org/entity/Q327247,public company,,,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q327247,kabushiki gaisha,,,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383669,joint-stock company,3SOUA6IRML7435B56G12,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1383696,joint-stock company,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384140,Naamloze vennootschap,,,1927-07-27T00:00:00Z
http://www.wikidata.org/entity/Q1384324,joint-stock company,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384341,Aktiengesellschaft,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384784,U.S. corporation,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1384984,public limited company,,,1990-12-01T00:00:00Z
http://www.wikidata.org/entity/Q1386398,public company,,,2005-04-01T00:00:00Z
http://www.wikidata.org/entity/Q1387656,joint-stock company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1389503,Aktiengesellschaft,,,1863-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1389504,,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1389894,aktiebolag,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1390577,joint-stock company,549300I8RX485XMK6836,,2006-03-21T00:00:00Z
http://www.wikidata.org/entity/Q1391599,limited liability company,,,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1392999,joint-stock company,RI6HET5SJUEY30V1PS26,,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1393030,public company,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1393210,corporation,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1393251,public company,,,1834-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1394416,Aktiengesellschaft,,,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1394844,Aktiengesellschaft,,,1933-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1397688,kabushiki gaisha,,,1963-05-01T00:00:00Z
http://www.wikidata.org/entity/Q1397713,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1397933,Aktiengesellschaft,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1400073,,549300RTXZRPTNP6G884,,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1401316,Aktiengesellschaft,,,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1402022,Aktiengesellschaft,,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1402563,joint-stock company,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1404191,Aktiengesellschaft,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1405600,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1407335,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1407462,Aktiengesellschaft,,,2001-07-12T00:00:00Z
