business,productsLabel,websiteLabel,emailLabel
http://www.wikidata.org/entity/Q157617,Securities account,https://www.commerzbank.com/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,foreign trade financing,https://www.commerzbank.com/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,giro,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,money market account,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,Overdraft,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,time deposit,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,cash management,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,corporate financing,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,installment loan,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,Securities account,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,foreign trade financing,https://www.commerzbank.de/,mailto:info@commerzbank.com
http://www.wikidata.org/entity/Q157617,giro,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,money market account,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Overdraft,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,time deposit,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,cash management,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,corporate financing,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,installment loan,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Securities account,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,foreign trade financing,http://www.commerzbank.com,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,giro,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,money market account,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Overdraft,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,time deposit,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,cash management,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,corporate financing,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,installment loan,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Securities account,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,foreign trade financing,https://www.commerzbank.com/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,giro,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,money market account,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Overdraft,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,time deposit,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,cash management,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,corporate financing,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,installment loan,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,Securities account,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157617,foreign trade financing,https://www.commerzbank.de/,mailto:info@commerzbank.de
http://www.wikidata.org/entity/Q157645,,https://www.deutschepost.de/,
http://www.wikidata.org/entity/Q157852,,https://www.deutsche-boerse.com,
http://www.wikidata.org/entity/Q158205,prescription drug,https://www.sanofi.com/,
http://www.wikidata.org/entity/Q158888,Quad,https://global.yamaha-motor.com/,
http://www.wikidata.org/entity/Q159433,software,https://www.3m.com/,
http://www.wikidata.org/entity/Q159614,laptop,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,software,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,integrated circuit,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,image scanner,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,liquid-crystal display,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,inkjet printer,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,laser printer,http://www.epson.com/,
http://www.wikidata.org/entity/Q159614,cash register,http://www.epson.com/,
http://www.wikidata.org/entity/Q160054,insurance,https://www.axa.com/,
http://www.wikidata.org/entity/Q160229,telephone,https://www.telefonica.com/,
http://www.wikidata.org/entity/Q174769,,https://www.united.com/,
http://www.wikidata.org/entity/Q175106,Timbits,https://www.timhortons.com/,
http://www.wikidata.org/entity/Q175106,coffee,https://www.timhortons.com/,
http://www.wikidata.org/entity/Q175835,,http://www.sartorius.com/,
http://www.wikidata.org/entity/Q176508,,https://www.denso.com/,
http://www.wikidata.org/entity/Q176572,,http://www.jp.horiba.com/,
http://www.wikidata.org/entity/Q176587,software,https://www.checkpoint.com,mailto:cpp@checkpoint.com
http://www.wikidata.org/entity/Q176587,networking hardware,https://www.checkpoint.com,mailto:cpp@checkpoint.com
http://www.wikidata.org/entity/Q176712,,http://www.computershare.com/,
http://www.wikidata.org/entity/Q177814,,http://www.suez.com,
http://www.wikidata.org/entity/Q178576,truck,,
http://www.wikidata.org/entity/Q178778,software,http://www.ricoh.co.jp//,
http://www.wikidata.org/entity/Q178778,software,http://www.ricoh.com/,
http://www.wikidata.org/entity/Q179433,bicycle,http://www.bridgestone.com/,
http://www.wikidata.org/entity/Q179433,tire,http://www.bridgestone.com/,
http://www.wikidata.org/entity/Q179433,automotive part,http://www.bridgestone.com/,
http://www.wikidata.org/entity/Q179433,bicycle,http://www.bridgestone.co.jp,
http://www.wikidata.org/entity/Q179433,tire,http://www.bridgestone.co.jp,
http://www.wikidata.org/entity/Q179433,automotive part,http://www.bridgestone.co.jp,
http://www.wikidata.org/entity/Q180106,glass,http://www.o-i.com,
http://www.wikidata.org/entity/Q180476,,,
http://www.wikidata.org/entity/Q180855,beer,http://www.heinekeninternational.com/,
http://www.wikidata.org/entity/Q180922,,http://www.cae.com,
http://www.wikidata.org/entity/Q181507,financial services,https://www.suntrust.com/,
http://www.wikidata.org/entity/Q182197,list of auto parts,http://www.kongsbergautomotive.com,
http://www.wikidata.org/entity/Q182477,software,http://www.nvidia.com,
http://www.wikidata.org/entity/Q182477,chipset,http://www.nvidia.com,
http://www.wikidata.org/entity/Q182477,graphics processing unit,http://www.nvidia.com,
http://www.wikidata.org/entity/Q183184,water,http://www.sabesp.com.br/,
http://www.wikidata.org/entity/Q183454,sea shipping,http://www.csav.com,
http://www.wikidata.org/entity/Q184601,,http://www.zehndergroup.com/,
http://www.wikidata.org/entity/Q185278,cable television,http://www.newscorp.com,
http://www.wikidata.org/entity/Q185339,,https://www.aircanada.com,
http://www.wikidata.org/entity/Q185564,,http://www.s-oil.com/,
http://www.wikidata.org/entity/Q185651,,http://www.lendlease.com/,
http://www.wikidata.org/entity/Q185872,,http://www.mrs.com.br/,
http://www.wikidata.org/entity/Q186012,smartphone,http://www.htc.com,
http://www.wikidata.org/entity/Q186012,tablet computer,http://www.htc.com,
http://www.wikidata.org/entity/Q186394,computer hardware,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,software,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,smartphone,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,server,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,supercomputer,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,pointing device,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,workstation,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q186394,vehicle audio,http://www.fujitsu.com/global,
http://www.wikidata.org/entity/Q187212,,http://www.solaredge.com,
http://www.wikidata.org/entity/Q187740,,http://www.equityresidential.com/,
http://www.wikidata.org/entity/Q187854,,https://www.flysas.com,
http://www.wikidata.org/entity/Q188087,,http://www.unipro.energy/,
http://www.wikidata.org/entity/Q188273,software,https://www.ubisoft.com/,mailto:opensource@ubisoft.com
http://www.wikidata.org/entity/Q188273,video game,https://www.ubisoft.com/,mailto:opensource@ubisoft.com
http://www.wikidata.org/entity/Q188326,clothing,https://www.hm.com/,
http://www.wikidata.org/entity/Q188454,motorcycle,https://www.yamaha.com/,
http://www.wikidata.org/entity/Q188514,truck,http://www.tatamotors.com,
http://www.wikidata.org/entity/Q188822,,https://www.adb.org/,
http://www.wikidata.org/entity/Q188920,,https://www.delta.com/,
http://www.wikidata.org/entity/Q190464,commercial bank,https://www.hsbc.com/,
http://www.wikidata.org/entity/Q191551,,https://www.easyJet.com,
http://www.wikidata.org/entity/Q191715,television program,https://www.warnermedia.com/,
http://www.wikidata.org/entity/Q192314,insurance,http://www.jpmorganchase.com/,
http://www.wikidata.org/entity/Q192314,asset management,http://www.jpmorganchase.com/,
http://www.wikidata.org/entity/Q192314,bank credit,http://www.jpmorganchase.com/,
http://www.wikidata.org/entity/Q192314,Q2638043,http://www.jpmorganchase.com/,
http://www.wikidata.org/entity/Q192814,clothing,https://www.harley-davidson.com/,
http://www.wikidata.org/entity/Q192814,motorcycle,https://www.harley-davidson.com/,
http://www.wikidata.org/entity/Q192814,appurtenance,https://www.harley-davidson.com/,
http://www.wikidata.org/entity/Q192814,clothing,https://www.harley-davidson.com/tr/tr/index.html,
http://www.wikidata.org/entity/Q192814,motorcycle,https://www.harley-davidson.com/tr/tr/index.html,
http://www.wikidata.org/entity/Q192814,appurtenance,https://www.harley-davidson.com/tr/tr/index.html,
http://www.wikidata.org/entity/Q193136,clothing,https://prada.com,
http://www.wikidata.org/entity/Q193199,investment bank,https://www.ubs.com/,
http://www.wikidata.org/entity/Q193326,investment bank,http://www.goldmansachs.com,
http://www.wikidata.org/entity/Q329426,coffee,https://www.danone.com/fr.html,
http://www.wikidata.org/entity/Q329426,dairy product,https://www.danone.com/fr.html,
http://www.wikidata.org/entity/Q329426,baby food,https://www.danone.com/fr.html,
http://www.wikidata.org/entity/Q329426,bottled water,https://www.danone.com/fr.html,
http://www.wikidata.org/entity/Q329953,military aircraft,http://www.northropgrumman.com,
http://www.wikidata.org/entity/Q333025,communications satellite,http://www.ses.com/,
http://www.wikidata.org/entity/Q333101,,https://www.boj.or.jp/,
http://www.wikidata.org/entity/Q333101,,https://www.boj.or.jp/en/,
http://www.wikidata.org/entity/Q333498,airplane,https://www.bombardier.com/,
http://www.wikidata.org/entity/Q333718,medication,http://www.jjmt.com.tw/,
http://www.wikidata.org/entity/Q333718,medical device,http://www.jjmt.com.tw/,
http://www.wikidata.org/entity/Q333718,medication,http://www.jnj.com.cn,
http://www.wikidata.org/entity/Q333718,medical device,http://www.jnj.com.cn,
http://www.wikidata.org/entity/Q333718,medication,https://www.jnj.com,
http://www.wikidata.org/entity/Q333718,medical device,https://www.jnj.com,
http://www.wikidata.org/entity/Q333718,medication,https://www.jnj.com.hk/,
http://www.wikidata.org/entity/Q333718,medical device,https://www.jnj.com.hk/,
http://www.wikidata.org/entity/Q333718,medication,https://www.jnjconsumer.com.ua/,
http://www.wikidata.org/entity/Q333718,medical device,https://www.jnjconsumer.com.ua/,
http://www.wikidata.org/entity/Q333894,,https://www.tepco.co.jp/,
http://www.wikidata.org/entity/Q334204,investment bank,https://www.morganstanley.com,
http://www.wikidata.org/entity/Q334789,chocolate,http://www.ulker.com.tr/,
http://www.wikidata.org/entity/Q334789,biscuit,http://www.ulker.com.tr/,
http://www.wikidata.org/entity/Q334800,Mountain Dew,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,Pepsi,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,7 Up,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,Gatorade,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,Punica,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,Mauby,https://pepsico.com,
http://www.wikidata.org/entity/Q334800,Diet Pepsi,https://pepsico.com,
http://www.wikidata.org/entity/Q335147,,https://wizzair.com/,
http://www.wikidata.org/entity/Q336735,,http://www.cez.cz/,
http://www.wikidata.org/entity/Q338633,landline telephone,https://www.kpn.com/,
http://www.wikidata.org/entity/Q338732,bicycle,https://www.accell-group.com/,
http://www.wikidata.org/entity/Q338825,,http://www.accenture.com,
http://www.wikidata.org/entity/Q338925,,http://www.china-orient.com/,
http://www.wikidata.org/entity/Q339142,,http://www.acciona.com/,
http://www.wikidata.org/entity/Q339318,,http://www.metso.com/,
http://www.wikidata.org/entity/Q341100,,https://www.csas.cz/,
http://www.wikidata.org/entity/Q341455,,http://www.acino-pharma.com/,
http://www.wikidata.org/entity/Q342143,,http://www.duro-dakovic.com/index_2.aspx,
http://www.wikidata.org/entity/Q343204,,http://www.actavis.com/,
http://www.wikidata.org/entity/Q343687,,http://www.infas-holding.de/,
http://www.wikidata.org/entity/Q344341,Call of Duty,http://www.activisionblizzard.com/,
http://www.wikidata.org/entity/Q344935,,http://www.acxiom.com/,
http://www.wikidata.org/entity/Q352876,,http://www.addexpharma.com/,
http://www.wikidata.org/entity/Q353494,,http://www.adeccogroup.com/,
http://www.wikidata.org/entity/Q356212,watch,https://www.fossil.com/,
http://www.wikidata.org/entity/Q356349,,http://www.adept.com,
http://www.wikidata.org/entity/Q357095,helicopter,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,trainer aircraft,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,fighter,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,supersonic aircraft,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,HAL Tejas,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,jet engine,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,Dornier 228,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,rocket engine,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,attack helicopter,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,Dhruv,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,aircraft maintenance,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,HF-24 Marut,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,military transport aircraft,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,Su-30MKI,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,CE-20,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,HAL Rudra,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,HAL HTT-40,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,transport aircraft,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,light combat aircraft,https://hal-india.co.in/,
http://www.wikidata.org/entity/Q357095,helicopter,https://hal-india.co.in/hindi/index.aspx,
