business,googlenewsLabel,bbcnewsLabel,stockexchangeLabel,libofcongressLabel
http://www.wikidata.org/entity/Q1804842,,,,
http://www.wikidata.org/entity/Q1806059,,,,
http://www.wikidata.org/entity/Q1806995,,,Bolsas y Mercados Españoles,
http://www.wikidata.org/entity/Q1807170,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q1807264,,,Hong Kong Stock Exchange,n88190088
http://www.wikidata.org/entity/Q1807264,,,Shanghai Stock Exchange,n88190088
http://www.wikidata.org/entity/Q1808602,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1808912,,,Tokyo Stock Exchange,no93034565
http://www.wikidata.org/entity/Q1809133,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1809133,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1809133,,,Moscow Exchange,
http://www.wikidata.org/entity/Q1809448,,,NASDAQ,n2001012744
http://www.wikidata.org/entity/Q1810389,,,Stock Exchange of Thailand,
http://www.wikidata.org/entity/Q1812208,,,Australian Securities Exchange,n85359191
http://www.wikidata.org/entity/Q1812489,,,NASDAQ,no2006071407
http://www.wikidata.org/entity/Q1812555,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1812986,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1813361,,,OTC Markets Group,n97110600
http://www.wikidata.org/entity/Q1813910,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1813910,,,Nagoya Stock Exchange,
http://www.wikidata.org/entity/Q1814247,,,Tokyo Stock Exchange,n78033715
http://www.wikidata.org/entity/Q1814247,,,Nagoya Stock Exchange,n78033715
http://www.wikidata.org/entity/Q1814247,,,Fukuoka Stock Exchange,n78033715
http://www.wikidata.org/entity/Q1815001,,,,
http://www.wikidata.org/entity/Q1815011,,,New York Stock Exchange,n82018389
http://www.wikidata.org/entity/Q1815030,,,Bolsa de Madrid,
http://www.wikidata.org/entity/Q1816028,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1817174,,,NASDAQ,
http://www.wikidata.org/entity/Q1817417,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1817568,,,Euronext,
http://www.wikidata.org/entity/Q1818970,,,JSE Limited,
http://www.wikidata.org/entity/Q1819222,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1822546,,,Hong Kong Stock Exchange,n2011202327
http://www.wikidata.org/entity/Q1822760,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q1824422,,,,
http://www.wikidata.org/entity/Q1825668,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1825763,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1834291,,,OTC Markets Group,no91023139
http://www.wikidata.org/entity/Q1835079,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1835753,,,NASDAQ,
http://www.wikidata.org/entity/Q1846237,,,NASDAQ,
http://www.wikidata.org/entity/Q1848996,,,B3,
http://www.wikidata.org/entity/Q1850587,,,New York Stock Exchange,no90002711
http://www.wikidata.org/entity/Q1852556,,,New York Stock Exchange,n80146339
http://www.wikidata.org/entity/Q1852556,,,Euronext,n80146339
http://www.wikidata.org/entity/Q1853060,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q1853060,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q1856518,,,JSE Limited,n2008025116
http://www.wikidata.org/entity/Q1857639,,,JSE Limited,
http://www.wikidata.org/entity/Q1859119,,,Hong Kong Stock Exchange,nr89017674
http://www.wikidata.org/entity/Q1859119,,,Shanghai Stock Exchange,nr89017674
http://www.wikidata.org/entity/Q1859143,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q1862842,,,Euronext Lisbon,
http://www.wikidata.org/entity/Q1866916,,,,
http://www.wikidata.org/entity/Q1868013,,,,
http://www.wikidata.org/entity/Q1868115,,,,
http://www.wikidata.org/entity/Q1869672,,,NASDAQ,
http://www.wikidata.org/entity/Q1872227,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1306571,,,Borsa Istanbul,n88292856
http://www.wikidata.org/entity/Q1307902,,,,
http://www.wikidata.org/entity/Q1309851,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1310001,,,Wiener Börse,
http://www.wikidata.org/entity/Q1310001,,,Bucharest Stock Exchange,
http://www.wikidata.org/entity/Q1310001,,,Prague Stock Exchange,
http://www.wikidata.org/entity/Q1310785,,,,
http://www.wikidata.org/entity/Q1312356,,,,
http://www.wikidata.org/entity/Q1314072,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1315706,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1316434,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1317270,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1318049,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1318049,,,NASDAQ,
http://www.wikidata.org/entity/Q1318049,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1318848,,,NASDAQ,
http://www.wikidata.org/entity/Q1319505,,,NASDAQ,n2016010005
http://www.wikidata.org/entity/Q1319601,,,NASDAQ,
http://www.wikidata.org/entity/Q1321054,,,New York Stock Exchange,no93019235
http://www.wikidata.org/entity/Q1321815,,,OTC Markets Group,n89142873
http://www.wikidata.org/entity/Q1321868,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1321868,,,B3,
http://www.wikidata.org/entity/Q1321868,,,Santiago Stock Exchange,
http://www.wikidata.org/entity/Q1321914,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1322011,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1322045,,cwz4ld4el2jt,London Stock Exchange,nb2010007397
http://www.wikidata.org/entity/Q1322045,,cwz4ld4el2jt,Nasdaq Copenhagen,nb2010007397
http://www.wikidata.org/entity/Q1322206,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1325369,,,NASDAQ,
http://www.wikidata.org/entity/Q1325369,,,Tel Aviv Stock Exchange,
http://www.wikidata.org/entity/Q1325987,,,New York Stock Exchange,n84161172
http://www.wikidata.org/entity/Q1325994,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1327064,,,,
http://www.wikidata.org/entity/Q1327429,,,OTC Markets Group,n90724047
http://www.wikidata.org/entity/Q1327874,,,NASDAQ,nr97005543
http://www.wikidata.org/entity/Q1328247,,,B3,
http://www.wikidata.org/entity/Q1328252,,,New York Stock Exchange,n80089527
http://www.wikidata.org/entity/Q1328252,,,B3,n80089527
http://www.wikidata.org/entity/Q1328736,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1329463,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1332242,,,Tokyo Stock Exchange,n88197955
http://www.wikidata.org/entity/Q1332506,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1332669,,,,
http://www.wikidata.org/entity/Q1333162,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1333162,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1335585,,,New York Stock Exchange,n92014685
http://www.wikidata.org/entity/Q1335998,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1337240,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1337797,,,NASDAQ,
http://www.wikidata.org/entity/Q1339055,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q1339621,,,,n2012046674
http://www.wikidata.org/entity/Q1339966,,,New York Stock Exchange,no2011103610
http://www.wikidata.org/entity/Q1339966,,,Toronto Stock Exchange,no2011103610
http://www.wikidata.org/entity/Q1340361,,,Bombay Stock Exchange,n50080597
http://www.wikidata.org/entity/Q1340361,,,National Stock Exchange of India,n50080597
http://www.wikidata.org/entity/Q1340408,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q1341068,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q1341174,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q1341222,,,Euronext Lisbon,n82145195
http://www.wikidata.org/entity/Q1341261,,,,
http://www.wikidata.org/entity/Q1341306,,,,
http://www.wikidata.org/entity/Q1341530,,,,
http://www.wikidata.org/entity/Q1341538,,,,
http://www.wikidata.org/entity/Q1341588,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1341590,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1341590,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1342041,,,NASDAQ,
http://www.wikidata.org/entity/Q1342350,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1343045,,,Tehran Stock Exchange,no2005047456
http://www.wikidata.org/entity/Q1344587,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1344680,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1344736,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1345441,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1345877,,,,
http://www.wikidata.org/entity/Q1345971,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1346450,,,,
http://www.wikidata.org/entity/Q1347002,,,,
http://www.wikidata.org/entity/Q1347427,,,,
http://www.wikidata.org/entity/Q1347782,,,NASDAQ,
http://www.wikidata.org/entity/Q1347817,,,,
http://www.wikidata.org/entity/Q1348664,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1348664,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1350039,,,,
http://www.wikidata.org/entity/Q1351484,,,OTC Markets Group,n82131335
http://www.wikidata.org/entity/Q1352022,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1352708,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1353939,,,NASDAQ,
http://www.wikidata.org/entity/Q1356034,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1356666,,,,
http://www.wikidata.org/entity/Q1358111,,,,
http://www.wikidata.org/entity/Q1359435,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1359435,,,Euronext Amsterdam,
http://www.wikidata.org/entity/Q1359568,,,New York Stock Exchange,n2008058549
http://www.wikidata.org/entity/Q1359568,,,Hong Kong Stock Exchange,n2008058549
http://www.wikidata.org/entity/Q1360087,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1361648,,,New York Stock Exchange,no2009000943
http://www.wikidata.org/entity/Q1364176,,,New York Stock Exchange,no2004008655
http://www.wikidata.org/entity/Q1364176,,,Bombay Stock Exchange,no2004008655
http://www.wikidata.org/entity/Q1364176,,,National Stock Exchange of India,no2004008655
http://www.wikidata.org/entity/Q1364494,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q5104985,,,NASDAQ,
http://www.wikidata.org/entity/Q5105269,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q5105276,,,New Zealand Exchange,
http://www.wikidata.org/entity/Q5105276,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q5105605,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q5111816,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q5114394,,,London Stock Exchange,nb2017001848
http://www.wikidata.org/entity/Q5116465,,,,
http://www.wikidata.org/entity/Q5116536,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1763316,,,,
http://www.wikidata.org/entity/Q1763505,,,Wiener Börse,no2007044807
http://www.wikidata.org/entity/Q1764040,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1764875,,,,
http://www.wikidata.org/entity/Q1765036,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1768082,,,London Stock Exchange,
http://www.wikidata.org/entity/Q1768082,,,Moscow Exchange,
http://www.wikidata.org/entity/Q1770068,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1770710,,cr7l8pvdvrjt,NASDAQ,
http://www.wikidata.org/entity/Q1770909,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1771597,,,,
http://www.wikidata.org/entity/Q1284860,,,,
http://www.wikidata.org/entity/Q1285819,,,New York Stock Exchange,nr94025914
http://www.wikidata.org/entity/Q1286732,,,,
http://www.wikidata.org/entity/Q1287771,,,NASDAQ,
http://www.wikidata.org/entity/Q1288880,,,SIX Swiss Exchange,
http://www.wikidata.org/entity/Q1291362,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1295105,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1295105,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1295969,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1300555,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q1302451,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q1305281,,,Euronext,
http://www.wikidata.org/entity/Q716979,,,Osaka Exchange,n80113488
http://www.wikidata.org/entity/Q716979,,,Fukuoka Stock Exchange,n80113488
http://www.wikidata.org/entity/Q717093,,,NASDAQ,n80089500
http://www.wikidata.org/entity/Q717093,,,Tokyo Stock Exchange,n80089500
http://www.wikidata.org/entity/Q717093,,,Hong Kong Stock Exchange,n80089500
http://www.wikidata.org/entity/Q719628,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q720479,,,OTC Markets Group,n81071406
http://www.wikidata.org/entity/Q720484,,,OTC Markets Group,n85129032
http://www.wikidata.org/entity/Q720489,,,Tokyo Stock Exchange,no2011021909
http://www.wikidata.org/entity/Q721162,,,New Zealand Exchange,
http://www.wikidata.org/entity/Q721162,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q721373,,,Tehran Stock Exchange,
http://www.wikidata.org/entity/Q722928,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q724186,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q725634,,,New York Stock Exchange,no2006051475
http://www.wikidata.org/entity/Q725793,,,New York Stock Exchange,n81029000
http://www.wikidata.org/entity/Q726193,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q726654,,,New York Stock Exchange,no2006071950
http://www.wikidata.org/entity/Q727309,,,,
http://www.wikidata.org/entity/Q727697,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q727697,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q727883,,,NASDAQ,
http://www.wikidata.org/entity/Q728185,,,OTC Markets Group,n80089888
http://www.wikidata.org/entity/Q729754,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q730179,,,Tokyo Stock Exchange,no2003038882
http://www.wikidata.org/entity/Q1878364,,,Stock Exchange in Milano,
http://www.wikidata.org/entity/Q1878916,,,,
http://www.wikidata.org/entity/Q1880676,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q1880710,,,,
http://www.wikidata.org/entity/Q1881250,,,,
http://www.wikidata.org/entity/Q1881327,,,OMX AB,
http://www.wikidata.org/entity/Q1881420,,,Moscow Exchange,no92030051
http://www.wikidata.org/entity/Q1881941,,,NASDAQ,n82202629
http://www.wikidata.org/entity/Q1882061,,,,
http://www.wikidata.org/entity/Q1883954,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1884246,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1884246,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q1884500,,,London Stock Exchange,n82047751
http://www.wikidata.org/entity/Q1884500,,,Moscow Exchange,n82047751
http://www.wikidata.org/entity/Q1885099,,,New York Stock Exchange,no99075948
http://www.wikidata.org/entity/Q2918112,,,NASDAQ,
http://www.wikidata.org/entity/Q2918112,,,Tel Aviv Stock Exchange,
http://www.wikidata.org/entity/Q2918415,,,Bolsa de Madrid,
http://www.wikidata.org/entity/Q2923022,,,New York Stock Exchange,no2019002705
http://www.wikidata.org/entity/Q2923931,,,B3,
http://www.wikidata.org/entity/Q2925856,,,NASDAQ,
http://www.wikidata.org/entity/Q2926154,,,B3,
http://www.wikidata.org/entity/Q5187571,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q5189320,,,New York Stock Exchange,no2006063805
http://www.wikidata.org/entity/Q5189378,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q716979,,,Nagoya Stock Exchange,n80113488
http://www.wikidata.org/entity/Q1365015,,,Tokyo Stock Exchange,n80043597
http://www.wikidata.org/entity/Q1365773,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1368445,,,,nb2015023318
http://www.wikidata.org/entity/Q1368519,,,,
http://www.wikidata.org/entity/Q1368919,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1368919,,,Moscow Exchange,
http://www.wikidata.org/entity/Q1369767,,,,
http://www.wikidata.org/entity/Q1369955,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1371239,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q1371852,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1372049,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q1373493,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1374135,,,New York Stock Exchange,nr2006012832
http://www.wikidata.org/entity/Q1374135,,,London Stock Exchange,nr2006012832
http://www.wikidata.org/entity/Q1374135,,,Hong Kong Stock Exchange,nr2006012832
http://www.wikidata.org/entity/Q1374297,,,London Stock Exchange,nb2014022455
http://www.wikidata.org/entity/Q1374297,,,Kazakhstan Stock Exchange,nb2014022455
http://www.wikidata.org/entity/Q1375020,,,,
http://www.wikidata.org/entity/Q1375091,,,,
http://www.wikidata.org/entity/Q1381973,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q1382629,,,OTC Markets Group,
http://www.wikidata.org/entity/Q1382653,,,London Stock Exchange,
http://www.wikidata.org/entity/Q780380,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q780380,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q780380,,,Iceland Stock Exchange,
http://www.wikidata.org/entity/Q780442,,,New York Stock Exchange,no2017008671
http://www.wikidata.org/entity/Q780696,,,,
http://www.wikidata.org/entity/Q782697,,,London Stock Exchange,nb2004305398
http://www.wikidata.org/entity/Q783036,,,PFTS Ukraine Stock Exchange,
http://www.wikidata.org/entity/Q783179,,,,
http://www.wikidata.org/entity/Q784022,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q784804,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q785943,,,NASDAQ,no97011782
http://www.wikidata.org/entity/Q786790,,,OTC Markets Group,
http://www.wikidata.org/entity/Q787044,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q787324,,,NASDAQ,
http://www.wikidata.org/entity/Q787714,,,Warsaw Stock Exchange,
http://www.wikidata.org/entity/Q6912239,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q6914636,,,New York Stock Exchange,n86830812
http://www.wikidata.org/entity/Q3121014,,,New York Stock Exchange,n84195638
http://www.wikidata.org/entity/Q3122913,,,B3,
http://www.wikidata.org/entity/Q3123085,,,Euronext,
http://www.wikidata.org/entity/Q3127437,,,London Stock Exchange,
http://www.wikidata.org/entity/Q3127944,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q3127944,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q3129010,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q3131210,,,B3,
http://www.wikidata.org/entity/Q3140604,,,London Stock Exchange,
http://www.wikidata.org/entity/Q731123,,,OTC Markets Group,
http://www.wikidata.org/entity/Q731912,,,New York Stock Exchange,n80037869
http://www.wikidata.org/entity/Q731938,,cz4pr2gd52lt,New York Stock Exchange,no2010135192
http://www.wikidata.org/entity/Q731938,,cz4pr2gd52lt,London Stock Exchange,no2010135192
http://www.wikidata.org/entity/Q731938,,cz4pr2gd52lt,Nasdaq Stockholm,no2010135192
http://www.wikidata.org/entity/Q732670,,,Australian Securities Exchange,no2008127013
http://www.wikidata.org/entity/Q733482,,,NASDAQ,n2014047171
