business,businessLabel,officialnameLabel,shortnameLabel,locationLabel,countryLabel
http://www.wikidata.org/entity/Q1111963,Colruyt Group,,,,
http://www.wikidata.org/entity/Q1112107,Q1112107,,,,
http://www.wikidata.org/entity/Q1112588,Columbia Sportswear Company,,,,United States of America
http://www.wikidata.org/entity/Q1112652,Youngor Group,,,,People's Republic of China
http://www.wikidata.org/entity/Q1113213,SBI Holdings,,,,
http://www.wikidata.org/entity/Q1113764,comdirect bank Aktiengesellschaft,comdirect bank Aktiengesellschaft,,,Germany
http://www.wikidata.org/entity/Q1113804,Comcast,,,Tupelo,United States of America
http://www.wikidata.org/entity/Q1114148,Comerica,,,Detroit,United States of America
http://www.wikidata.org/entity/Q1114243,Q1114243,,,,
http://www.wikidata.org/entity/Q1114318,Comgás,,,,
http://www.wikidata.org/entity/Q1116464,Orthofix,,,,
http://www.wikidata.org/entity/Q1117001,Great Wall Motors,,,Baoding,People's Republic of China
http://www.wikidata.org/entity/Q1117943,TRW Automotive,,,,United States of America
http://www.wikidata.org/entity/Q1118657,Persimmon plc,,,,
http://www.wikidata.org/entity/Q1119662,Imagination Technologies,,,,United Kingdom
http://www.wikidata.org/entity/Q1119857,Rosbank,,,,Russia
http://www.wikidata.org/entity/Q1120899,Krasnoyarsk Dam,,,,Russia
http://www.wikidata.org/entity/Q1121168,Q1121168,,,,
http://www.wikidata.org/entity/Q1121199,Companhia Energética de São Paulo,,,,Brazil
http://www.wikidata.org/entity/Q1121202,CEMIG,,,,Brazil
http://www.wikidata.org/entity/Q1121216,CPFL Energia,,,,Brazil
http://www.wikidata.org/entity/Q1121225,CCR S.A.,,,,Brazil
http://www.wikidata.org/entity/Q1122033,CompuGroup Medical,,,,Germany
http://www.wikidata.org/entity/Q1122299,"Computer Task Group, Incorporated",,,,
http://www.wikidata.org/entity/Q1122329,Computer Sciences Corporation,,,,United States of America
http://www.wikidata.org/entity/Q1122747,Compuware,,,,
http://www.wikidata.org/entity/Q1122965,Swissquote,,,,Switzerland
http://www.wikidata.org/entity/Q1123366,Con-way,"Con-way, Inc.",,Portland,United States of America
http://www.wikidata.org/entity/Q1123399,Conagra Brands Inc.,,,,United States of America
http://www.wikidata.org/entity/Q1123823,Nordea,,,,Finland
http://www.wikidata.org/entity/Q1123957,Concha y Toro,,,,Chile
http://www.wikidata.org/entity/Q1124060,Enagás,"Enagás, S.A.",,,Spain
http://www.wikidata.org/entity/Q1126054,New Flyer,,,,
http://www.wikidata.org/entity/Q1127536,Consolidated Edison,"Consolidated Edison, Inc.",,,United States of America
http://www.wikidata.org/entity/Q1127718,Q1127718,,,,
http://www.wikidata.org/entity/Q1127887,Vivendi,,,,France
http://www.wikidata.org/entity/Q1128160,Constellation Brands,,,,
http://www.wikidata.org/entity/Q1128439,Contact Energy,,,,
http://www.wikidata.org/entity/Q1128730,Q1128730,,,,Germany
http://www.wikidata.org/entity/Q1129117,Tupperware,,,Orlando,United States of America
http://www.wikidata.org/entity/Q1129426,Convergys,,,,United States of America
http://www.wikidata.org/entity/Q1129539,Conzzeta,,,,Switzerland
http://www.wikidata.org/entity/Q1129792,The Cooper Companies,,,,
http://www.wikidata.org/entity/Q193412,Texas Instruments,,,,United States of America
http://www.wikidata.org/entity/Q194360,American Express,,,Buffalo,United States of America
http://www.wikidata.org/entity/Q196259,NetEase,,,,People's Republic of China
http://www.wikidata.org/entity/Q196808,Zespół Elektrowni Pątnów-Adamów-Konin,ZESPÓŁ ELEKTROWNI PĄTNÓW-ADAMÓW-KONIN SPÓŁKA AKCYJNA,,,Poland
http://www.wikidata.org/entity/Q197802,Q197802,,,,Germany
http://www.wikidata.org/entity/Q197914,Zhongtong Bus,,,,People's Republic of China
http://www.wikidata.org/entity/Q200687,Brambles Limited,,,,
http://www.wikidata.org/entity/Q201691,Beiersdorf,,,,Germany
http://www.wikidata.org/entity/Q201821,Finnair,Finnair Oyj,,Helsinki,Finland
http://www.wikidata.org/entity/Q201850,Kansas City Southern Railway,,,,United States of America
http://www.wikidata.org/entity/Q202210,GameStop,,,Dallas,
http://www.wikidata.org/entity/Q202841,Zijin Mining Group,,,,People's Republic of China
http://www.wikidata.org/entity/Q202972,International Paper,,,,United States of America
http://www.wikidata.org/entity/Q203552,Zimmer Biomet Holdings,,,Warsaw,United States of America
http://www.wikidata.org/entity/Q204284,All Nippon Airways (ANA),,,Tokyo,Japan
http://www.wikidata.org/entity/Q204296,Air New Zealand,,,Wellington,New Zealand
http://www.wikidata.org/entity/Q204727,Alexion Pharmaceuticals,,,,United States of America
http://www.wikidata.org/entity/Q205012,Sberbank of Russia,,,Moscow,Russia
http://www.wikidata.org/entity/Q205378,Zions Bancorporation,,,,
http://www.wikidata.org/entity/Q206678,OTE,,,,Greece
http://www.wikidata.org/entity/Q206921,Pfizer,Pfizer Inc.,,Brooklyn,United States of America
http://www.wikidata.org/entity/Q207770,Pirelli,,,Milan,Italy
http://www.wikidata.org/entity/Q207784,Square Enix,,SQEX,,Japan
http://www.wikidata.org/entity/Q207784,Square Enix,,スクエニ,,Japan
http://www.wikidata.org/entity/Q207983,Monsanto,,,St. Louis,United States of America
http://www.wikidata.org/entity/Q210047,Petrobras,,,Brasília,Brazil
http://www.wikidata.org/entity/Q210780,Focus Media Holding,,,,People's Republic of China
http://www.wikidata.org/entity/Q211165,Asiana Airlines,Asiana Airlines Inc.,,Seoul,South Korea
http://www.wikidata.org/entity/Q211165,Asiana Airlines,아시아나항공 주식회사,,Seoul,South Korea
http://www.wikidata.org/entity/Q211237,Computacenter,,,,United Kingdom
http://www.wikidata.org/entity/Q211906,Brøndby IF,,,,Denmark
http://www.wikidata.org/entity/Q211951,Asos,,,London,France
http://www.wikidata.org/entity/Q212116,FANUC,,,,Japan
http://www.wikidata.org/entity/Q212235,American International Group,"American International Group, Inc.",AIG,New York City,United States of America
http://www.wikidata.org/entity/Q212322,GlaxoSmithKline,,,London,United Kingdom
http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,,United States of America
http://www.wikidata.org/entity/Q212599,Accor,,,,France
http://www.wikidata.org/entity/Q212646,Hoffmann-La Roche,,,Basel,Switzerland
http://www.wikidata.org/entity/Q212900,Lehman Brothers,,,Montgomery,United States of America
http://www.wikidata.org/entity/Q213140,Japan Airlines,,,Tokyo,Japan
http://www.wikidata.org/entity/Q213660,LinkedIn,,,,United States of America
http://www.wikidata.org/entity/Q214346,Viacom,,,New York City,United States of America
http://www.wikidata.org/entity/Q214763,ConocoPhillips,ConocoPhillips,,,United States of America
http://www.wikidata.org/entity/Q215392,Norwegian Air Shuttle,,,Oslo,Norway
http://www.wikidata.org/entity/Q215657,KTM,,,,Austria
http://www.wikidata.org/entity/Q217338,Casio,,CASIO,Tokyo,Japan
http://www.wikidata.org/entity/Q217338,Casio,,カシオ,Tokyo,Japan
http://www.wikidata.org/entity/Q217493,Paradox Interactive,,,,Sweden
http://www.wikidata.org/entity/Q217583,Berkshire Hathaway,,,Omaha,United States of America
http://www.wikidata.org/entity/Q218139,Zodiac Aerospace,,,,France
http://www.wikidata.org/entity/Q218746,Zollner,,,,Germany
http://www.wikidata.org/entity/Q219203,NEC,,,,Japan
http://www.wikidata.org/entity/Q219501,Saab Group,,Saab,Trollhättan,Sweden
http://www.wikidata.org/entity/Q219508,Citigroup,,,New York City,United States of America
http://www.wikidata.org/entity/Q219635,BlackRock,BlackRock,,New York City,United States of America
http://www.wikidata.org/entity/Q220327,Zooplus AG,,,,Germany
http://www.wikidata.org/entity/Q220485,Zoran Corporation,,,,
http://www.wikidata.org/entity/Q220874,State Printing Company,,,,Hungary
http://www.wikidata.org/entity/Q221062,DuPont,,,,United States of America
http://www.wikidata.org/entity/Q223127,Logitech,,,Apples,
http://www.wikidata.org/entity/Q224751,Lennox International,,,,
http://www.wikidata.org/entity/Q225440,Celestica,,,Toronto,
http://www.wikidata.org/entity/Q226889,"36,6",,,,
http://www.wikidata.org/entity/Q226897,Zotac,,,,
http://www.wikidata.org/entity/Q229501,3S Industries,,,,
http://www.wikidata.org/entity/Q229505,3U Holding,,,,Germany
http://www.wikidata.org/entity/Q230426,Zurich Insurance Group,Zurich Insurance Group,,,Switzerland
http://www.wikidata.org/entity/Q238181,4SC,,,,Germany
http://www.wikidata.org/entity/Q238765,Alliant Techsystems,,ATK,,United States of America
http://www.wikidata.org/entity/Q240333,Actel,,,Mountain View,
http://www.wikidata.org/entity/Q245343,Barclays,,,Lombard Street,United Kingdom
http://www.wikidata.org/entity/Q245386,5N Plus Inc.,,,,
http://www.wikidata.org/entity/Q245772,Zynga,,,,United States of America
http://www.wikidata.org/entity/Q246655,Next plc,,,,United Kingdom
http://www.wikidata.org/entity/Q246946,Fletcher Building,,,,
http://www.wikidata.org/entity/Q247358,Appenzeller Bahnen (2006),,AB,,Switzerland
http://www.wikidata.org/entity/Q247489,Merck & Co.,,,,United States of America
http://www.wikidata.org/entity/Q247916,Züblin Immobilien Holding,,,,
http://www.wikidata.org/entity/Q248699,Zürichsee-Fähre Horgen–Meilen,,,Meilen,Switzerland
http://www.wikidata.org/entity/Q248717,Zürichsee-Schiffahrtsgesellschaft,,,,Switzerland
http://www.wikidata.org/entity/Q249190,Avro,,,,United Kingdom
http://www.wikidata.org/entity/Q249798,Wolters Kluwer,,,,United States of America
http://www.wikidata.org/entity/Q249798,Wolters Kluwer,,,,Netherlands
http://www.wikidata.org/entity/Q249798,Wolters Kluwer,,,,United Kingdom
http://www.wikidata.org/entity/Q250362,Israel Discount Bank,,,,Israel
http://www.wikidata.org/entity/Q251546,Novatek,,,,
http://www.wikidata.org/entity/Q253423,Lundin Petroleum,,,,Sweden
http://www.wikidata.org/entity/Q253967,Kerry Group,,,Listowel,Ireland
http://www.wikidata.org/entity/Q255381,Pinterest,,,,United States of America
http://www.wikidata.org/entity/Q255661,Rockwool International,,,,Denmark
http://www.wikidata.org/entity/Q255661,Rockwool International,,,,Germany
http://www.wikidata.org/entity/Q256290,Knorr-Bremse,,,,Germany
http://www.wikidata.org/entity/Q256598,SemGroup,,,,
http://www.wikidata.org/entity/Q258748,X5 Retail Group,,,,Russia
http://www.wikidata.org/entity/Q259011,Motorola,,,,United States of America
http://www.wikidata.org/entity/Q259013,Centrica,,,,United Kingdom
http://www.wikidata.org/entity/Q259195,Constellation Energy,,,,
http://www.wikidata.org/entity/Q260121,Ube Industries,,,,Japan
http://www.wikidata.org/entity/Q260833,SanDisk,,,,United States of America
http://www.wikidata.org/entity/Q261288,Dolby Laboratories,,,,United States of America
http://www.wikidata.org/entity/Q912778,OTP Bank,,,,
http://www.wikidata.org/entity/Q913825,Daiwa House Industry,"Daiwa House Industry Co., Ltd.",,,Japan
http://www.wikidata.org/entity/Q913825,Daiwa House Industry,大和ハウス工業株式会社,,,Japan
http://www.wikidata.org/entity/Q913851,Aon Hewitt,,,Lake Forest,
http://www.wikidata.org/entity/Q915496,John Wood Group,,,,
http://www.wikidata.org/entity/Q915543,Briggs & Stratton,,,Milwaukee,United States of America
http://www.wikidata.org/entity/Q916196,Citrix Systems,,,Richardson,United States of America
http://www.wikidata.org/entity/Q917002,TiVo Corporation,,,Santa Clara,
http://www.wikidata.org/entity/Q917031,Brill Publishers,,,,Netherlands
http://www.wikidata.org/entity/Q917031,Brill Publishers,,,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q917050,Mobistar,,,,Belgium
http://www.wikidata.org/entity/Q917131,Regions Financial Corporation,,,,United States of America
http://www.wikidata.org/entity/Q917196,Q917196,,,,Germany
http://www.wikidata.org/entity/Q917487,Brinker International,,,,United States of America
http://www.wikidata.org/entity/Q917701,ALFA Group,,,,Mexico
http://www.wikidata.org/entity/Q918086,Britax,,,,Germany
http://www.wikidata.org/entity/Q918206,Enel Chile,,,,Chile
http://www.wikidata.org/entity/Q918208,Ternium,,,,Argentina
http://www.wikidata.org/entity/Q918638,Funcom,,,,Norway
http://www.wikidata.org/entity/Q919120,Willis Group,,,,
http://www.wikidata.org/entity/Q919300,AeroVironment,,,,United States of America
http://www.wikidata.org/entity/Q919511,EarthLink,,,,United States of America
http://www.wikidata.org/entity/Q919646,British Land,,,,United Kingdom
http://www.wikidata.org/entity/Q919935,Ooredoo,,,,
http://www.wikidata.org/entity/Q920000,SCOR SE,,,,France
http://www.wikidata.org/entity/Q920037,J. C. Penney,,,,United States of America
http://www.wikidata.org/entity/Q921159,RTL Group,Compagnie Luxembourgeoise de Radiodiffusion,RTL,Luxembourg,
http://www.wikidata.org/entity/Q921159,RTL Group,Compagnie Luxembourgeoise de Télédiffusion,RTL,Luxembourg,
http://www.wikidata.org/entity/Q921363,Kindred Healthcare,,,,United States of America
http://www.wikidata.org/entity/Q921716,Global Telecom Holding,,,Cairo,
http://www.wikidata.org/entity/Q923062,Qlik,,,Lund,United States of America
http://www.wikidata.org/entity/Q924370,Obrascón Huarte Lain,"Obrascón Huarte Lain, S.A.",,,Spain
http://www.wikidata.org/entity/Q925132,Dia,,,,Spain
http://www.wikidata.org/entity/Q926699,"Crocs, Inc.",,,Boulder,United States of America
http://www.wikidata.org/entity/Q926806,Carlyle Group,,,,United States of America
http://www.wikidata.org/entity/Q928831,Seoul Broadcasting System,Seoul Broadcasting System,,,South Korea
http://www.wikidata.org/entity/Q928831,Seoul Broadcasting System,주식회사 에스비에스,,,South Korea
http://www.wikidata.org/entity/Q930288,FSP Technology,,,,Taiwan
http://www.wikidata.org/entity/Q930639,Williams Companies,,,,United States of America
http://www.wikidata.org/entity/Q930919,Public Service Enterprise Group,,,,United States of America
http://www.wikidata.org/entity/Q931032,Kinder Morgan,,,,
http://www.wikidata.org/entity/Q931200,C. H. Robinson Worldwide,,,Grand Forks,
http://www.wikidata.org/entity/Q931207,Kering,,,,France
http://www.wikidata.org/entity/Q931233,Cision,,,,
http://www.wikidata.org/entity/Q931354,L Brands,,,,United States of America
http://www.wikidata.org/entity/Q933766,Helvetia Insurance,,,St. Gallen,Switzerland
http://www.wikidata.org/entity/Q933850,Huiyuan Juice,,,,People's Republic of China
http://www.wikidata.org/entity/Q935059,Toro,,,,United States of America
http://www.wikidata.org/entity/Q936325,Terna,,,,Italy
http://www.wikidata.org/entity/Q938668,Sina Corporation,,,,People's Republic of China
http://www.wikidata.org/entity/Q939816,Movado,,,La Chaux-de-Fonds,Switzerland
http://www.wikidata.org/entity/Q940421,General American Transportation Corporation,,,Chicago,United States of America
http://www.wikidata.org/entity/Q940518,Magnit,,,,Russia
http://www.wikidata.org/entity/Q941127,Salesforce.com,,,,United States of America
http://www.wikidata.org/entity/Q941392,Informatica,,,,United States of America
http://www.wikidata.org/entity/Q942471,The Travelers Companies,,,Saint Paul,United States of America
http://www.wikidata.org/entity/Q943813,SpiceJet,,,,India
http://www.wikidata.org/entity/Q944608,SNC-Lavalin,,,,Canada
http://www.wikidata.org/entity/Q944760,Almirall,,,,Spain
http://www.wikidata.org/entity/Q945521,Consol Energy,,,,United States of America
http://www.wikidata.org/entity/Q946080,Paychex,,,,
http://www.wikidata.org/entity/Q946370,Fonterra,,,,New Zealand
http://www.wikidata.org/entity/Q946607,The Qt Company,The Qt Company Oy,,,Finland
http://www.wikidata.org/entity/Q946713,SunEdison,,,,United States of America
http://www.wikidata.org/entity/Q947372,Wilh. Wilhelmsen,Wilh Wilhelmsen Holding ASA,,,Norway
http://www.wikidata.org/entity/Q947718,Reynolds American,,,,United States of America
http://www.wikidata.org/entity/Q948831,Plzeňský Prazdroj,"Plzeňský Prazdroj, a. s.",,,Czech Republic
http://www.wikidata.org/entity/Q950380,CBS Corporation,,,New York City,United States of America
http://www.wikidata.org/entity/Q950419,Mercado Libre,,,,Argentina
http://www.wikidata.org/entity/Q951259,Murphy Oil,,,Louisiana,United States of America
http://www.wikidata.org/entity/Q951850,Eurobank Ergasias SA,Eurobank Ergasias SA,,,Greece
http://www.wikidata.org/entity/Q953319,Scott Paper Company,,,Philadelphia,
http://www.wikidata.org/entity/Q955596,Chiyoda Corporation,,,,Japan
http://www.wikidata.org/entity/Q958479,Woolworths Group,,,,
http://www.wikidata.org/entity/Q959814,Suez Canal Company,,,Paris,France
http://www.wikidata.org/entity/Q960972,KSB,,,,Germany
http://www.wikidata.org/entity/Q962489,Rexel,,,,France
http://www.wikidata.org/entity/Q962591,JFE Holdings,,,Tokyo,Japan
http://www.wikidata.org/entity/Q963101,Tata Steel,,,,India
http://www.wikidata.org/entity/Q963718,Maruti Suzuki,,,Gurugram,India
http://www.wikidata.org/entity/Q963809,Polycom,,,,United States of America
http://www.wikidata.org/entity/Q965133,Sohu,,,,People's Republic of China
http://www.wikidata.org/entity/Q965268,Elisa,,,Helsinki,Finland
http://www.wikidata.org/entity/Q965361,THK,,,,Japan
http://www.wikidata.org/entity/Q966556,Sears Holdings Corporation,,,,United States of America
http://www.wikidata.org/entity/Q966613,Leap Wireless,,,,United States of America
http://www.wikidata.org/entity/Q967265,Kohl's,,,Milwaukee,United States of America
http://www.wikidata.org/entity/Q967868,NextEra Energy,,,,United States of America
http://www.wikidata.org/entity/Q970468,Q970468,,,,
http://www.wikidata.org/entity/Q970695,Northern Trust,,,,
http://www.wikidata.org/entity/Q971649,PKN Orlen,Polski Koncern Naftowy Orlen Spółka Akcyjna,PKN Orlen,Płock,Poland
http://www.wikidata.org/entity/Q971946,KDDI,,,,Japan
http://www.wikidata.org/entity/Q973054,Rakuten,,,,Japan
http://www.wikidata.org/entity/Q973510,Vecima Networks,,,,
http://www.wikidata.org/entity/Q974846,IAC,,,,United States of America
